name,cmc,release_year,price,color,image
Admiral Beckett Brass,4,2017,1.28,#d78f42,https://cards.scryfall.io/normal/front/9/8/9854c2ec-0e53-4ac7-b417-554a9331c5e0.jpg?1562560523
Angrath's Marauders,7,2017,1.02,#ff1a1a,https://cards.scryfall.io/normal/front/f/0/f0bfc9e0-14e8-43ce-8fca-773b7f2387dc.jpg?1562566421
Arcane Adaptation,3,2017,2.76,#341aff,https://cards.scryfall.io/normal/front/b/f/bf3edaaf-cf63-4e17-94ae-9d9991d9fb5f.jpg?1562563280
Arguel's Blood Fast // Temple of Aclazotz,2,2017,0.26,#000000,None
Ashes of the Abhorrent,2,2017,0.49,#ffffff,https://cards.scryfall.io/normal/front/4/e/4e8eb264-dadb-440c-af85-273e755f1db6.jpg?1562555024
Axis of Mortality,6,2017,0.78,#ffffff,https://cards.scryfall.io/normal/front/3/b/3b9d72a8-8acf-42c6-8adf-cbaecb4a985a.jpg?1562553762
Bishop of Rebirth,5,2017,0.26,#ffffff,https://cards.scryfall.io/normal/front/3/d/3d654bec-4eb2-4df6-b71e-ce59a718f903.jpg?1562553920
Bloodcrazed Paladin,2,2017,0.24,#000000,https://cards.scryfall.io/normal/front/3/e/3e2160e9-14a0-4c75-b7b0-fb09051ddb32.jpg?1562553984
Boneyard Parley,7,2017,0.25,#000000,https://cards.scryfall.io/normal/front/3/5/35989b1e-9bad-4f8d-a559-bf14d1342aa3.jpg?1562553301
Burning Sun's Avatar,6,2017,0.24,#ff1a1a,https://cards.scryfall.io/normal/front/1/4/146c0cab-5f6b-425d-9f50-33d8da266235.jpg?1562551077
Captain Lannery Storm,3,2017,1.66,#ff1a1a,https://cards.scryfall.io/normal/front/5/a/5ab86a8a-7a0a-473e-9a97-da2fe0ab866c.jpg?1562555989
Captivating Crew,4,2017,0.42,#ff1a1a,https://cards.scryfall.io/normal/front/c/7/c76e66c1-dbe2-4346-b4b3-20e8386e7d76.jpg?1562563744
Carnage Tyrant,6,2017,7.12,#087500,https://cards.scryfall.io/normal/front/3/b/3bd78731-949c-464a-826a-92f86d784911.jpg?1562553791
Conqueror's Galleon // Conqueror's Foothold,4,2017,0.79,#8c8d8b,None
Daring Saboteur,2,2017,0.12,#341aff,https://cards.scryfall.io/normal/front/5/7/57cb012c-947c-4281-8619-1384acf6df54.jpg?1562555782
Deadeye Tracker,1,2017,0.25,#000000,https://cards.scryfall.io/normal/front/8/4/848902db-7a10-4754-b50a-57a9e845705a.jpg?1562559208
